     Created from separation_var program

         Parameter: 

 Bi =          1.0
 Fo =          1.0

   Coordinate step:   41
         Time step:   35

 ------------------------------
                      0.000      0.025      0.050      0.075      0.100      0.125      0.150      0.175      0.200      0.225      0.250      0.275      0.300      0.325      0.350      0.375      0.400      0.425      0.450      0.475      0.500      0.525      0.550      0.575      0.600      0.625      0.650      0.675      0.700      0.725      0.750      0.775      0.800      0.825      0.850      0.875      0.900      0.925      0.950      0.975      1.000

   22     0.6286 |   0.7044055  0.7042440  0.7037595  0.7029523  0.7018227  0.7003712  0.6985985  0.6965053  0.6940927  0.6913616  0.6883132  0.6849490  0.6812705  0.6772792  0.6729771  0.6683659  0.6634478  0.6582249  0.6526997  0.6468745  0.6407521  0.6343351  0.6276266  0.6206294  0.6133468  0.6057820  0.5979385  0.5898199  0.5814298  0.5727720  0.5638506  0.5546694  0.5452329  0.5355452  0.5256108  0.5154342  0.5050201  0.4943734  0.4834988  0.4724013  0.4610862
   23     0.6571 |   0.6897875  0.6896292  0.6891545  0.6883636  0.6872569  0.6858348  0.6840979  0.6820472  0.6796834  0.6770076  0.6740211  0.6707252  0.6671213  0.6632111  0.6589964  0.6544791  0.6496611  0.6445447  0.6391322  0.6334260  0.6274287  0.6211430  0.6145718  0.6077181  0.6005849  0.5931755  0.5854934  0.5775419  0.5693246  0.5608455  0.5521082  0.5431169  0.5338756  0.5243885  0.5146600  0.5046946  0.4944968  0.4840713  0.4734229  0.4625566  0.4514772
   24     0.6857 |   0.6754662  0.6753112  0.6748461  0.6740714  0.6729872  0.6715941  0.6698926  0.6678837  0.6655681  0.6629469  0.6600214  0.6567928  0.6532625  0.6494323  0.6453038  0.6408789  0.6361596  0.6311480  0.6258465  0.6202574  0.6143832  0.6082267  0.6017907  0.5950780  0.5880917  0.5808350  0.5733113  0.5655239  0.5574764  0.5491725  0.5406160  0.5318108  0.5227609  0.5134705  0.5039439  0.4941854  0.4841994  0.4739906  0.4635637  0.4529234  0.4420747
   25     0.7143 |   0.6614375  0.6612856  0.6608302  0.6600713  0.6590093  0.6576447  0.6559782  0.6540104  0.6517423  0.6491749  0.6463093  0.6431470  0.6396892  0.6359377  0.6318940  0.6275600  0.6229377  0.6180293  0.6128369  0.6073628  0.6016097  0.5955801  0.5892768  0.5827026  0.5758605  0.5687538  0.5613855  0.5537592  0.5458782  0.5377463  0.5293670  0.5207443  0.5118821  0.5027844  0.4934555  0.4838996  0.4741211  0.4641245  0.4539145  0.4434955  0.4328726
   26     0.7429 |   0.6476968  0.6475481  0.6471020  0.6463587  0.6453185  0.6439820  0.6423498  0.6404225  0.6382010  0.6356865  0.6328800  0.6297827  0.6263962  0.6227219  0.6187616  0.6145170  0.6099900  0.6051828  0.6000976  0.5947365  0.5891022  0.5831972  0.5770241  0.5705859  0.5638854  0.5569257  0.5497099  0.5422415  0.5345238  0.5265604  0.5183549  0.5099110  0.5012327  0.4923239  0.4831887  0.4738313  0.4642560  0.4544672  0.4444694  0.4342672  0.4238653
   27     0.7714 |   0.6342391  0.6340935  0.6336566  0.6329286  0.6319099  0.6306010  0.6290024  0.6271149  0.6249393  0.6224766  0.6197280  0.6166947  0.6133782  0.6097798  0.6059012  0.6017443  0.5973109  0.5926031  0.5876230  0.5823729  0.5768551  0.5710723  0.5650270  0.5587221  0.5521603  0.5453448  0.5382787  0.5309651  0.5234074  0.5156092  0.5075739  0.4993053  0.4908071  0.4820833  0.4731378  0.4639749  0.4545986  0.4450133  0.4352234  0.4252333  0.4150478
   28     0.8000 |   0.6210593  0.6209167  0.6204888  0.6197759  0.6187783  0.6174964  0.6159309  0.6140824  0.6119518  0.6095400  0.6068483  0.6038777  0.6006298  0.5971058  0.5933075  0.5892367  0.5848951  0.5802847  0.5754077  0.5702663  0.5648629  0.5591999  0.5532799  0.5471056  0.5406799  0.5340057  0.5270861  0.5199243  0.5125234  0.5048870  0.4970186  0.4889216  0.4805999  0.4720574  0.4632978  0.4543252  0.4451438  0.4357577  0.4261713  0.4163890  0.4064153
   29     0.8286 |   0.6081522  0.6080125  0.6075935  0.6068953  0.6059184  0.6046630  0.6031299  0.6013197  0.5992332  0.5968714  0.5942354  0.5913264  0.5881457  0.5846947  0.5809752  0.5769886  0.5727370  0.5682222  0.5634463  0.5584115  0.5531201  0.5475745  0.5417773  0.5357312  0.5294388  0.5229031  0.5161271  0.5091139  0.5018667  0.4943889  0.4866838  0.4787550  0.4706062  0.4622411  0.4536635  0.4448774  0.4358868  0.4266959  0.4173088  0.4077299  0.3979636
   30     0.8571 |   0.5955124  0.5953756  0.5949653  0.5942816  0.5933249  0.5920955  0.5905942  0.5888215  0.5867783  0.5844655  0.5818841  0.5790354  0.5759206  0.5725413  0.5688988  0.5649950  0.5608315  0.5564104  0.5517335  0.5468032  0.5416216  0.5361911  0.5305142  0.5245935  0.5184318  0.5120318  0.5053965  0.4985289  0.4914322  0.4841097  0.4765647  0.4688006  0.4608211  0.4526298  0.4442305  0.4356270  0.4268233  0.4178234  0.4086315  0.3992517  0.3896885
   31     0.8857 |   0.5831347  0.5830007  0.5825989  0.5819294  0.5809925  0.5797887  0.5783185  0.5765826  0.5745817  0.5723169  0.5697891  0.5669995  0.5639494  0.5606401  0.5570732  0.5532504  0.5491734  0.5448440  0.5402642  0.5354362  0.5303622  0.5250444  0.5194854  0.5136877  0.5076539  0.5013868  0.4948893  0.4881644  0.4812151  0.4740447  0.4666565  0.4590537  0.4512401  0.4432190  0.4349942  0.4265696  0.4179488  0.4091360  0.4001352  0.3909505  0.3815861
   32     0.9143 |   0.5710138  0.5708826  0.5704891  0.5698335  0.5689161  0.5677373  0.5662976  0.5645977  0.5626384  0.5604205  0.5579452  0.5552135  0.5522267  0.5489861  0.5454933  0.5417499  0.5377575  0.5335180  0.5290333  0.5243056  0.5193369  0.5141296  0.5086861  0.5030087  0.4971003  0.4909634  0.4846009  0.4780157  0.4712108  0.4641894  0.4569546  0.4495099  0.4418586  0.4340042  0.4259504  0.4177009  0.4092594  0.4006297  0.3918160  0.3828222  0.3736525
   33     0.9429 |   0.5591445  0.5590161  0.5586307  0.5579887  0.5570904  0.5559360  0.5545262  0.5528616  0.5509430  0.5487712  0.5463473  0.5436723  0.5407475  0.5375743  0.5341540  0.5304883  0.5265788  0.5224274  0.5180359  0.5134064  0.5085409  0.5034418  0.4981113  0.4925519  0.4867662  0.4807568  0.4745265  0.4680781  0.4614147  0.4545392  0.4474548  0.4401648  0.4326725  0.4249814  0.4170950  0.4090169  0.4007509  0.3923006  0.3836701  0.3748633  0.3658842
   34     0.9714 |   0.5475217  0.5473959  0.5470186  0.5463900  0.5455102  0.5443799  0.5429993  0.5413693  0.5394906  0.5373639  0.5349903  0.5323709  0.5295069  0.5263995  0.5230503  0.5194608  0.5156325  0.5115673  0.5072671  0.5027337  0.4979693  0.4929761  0.4877564  0.4823126  0.4766471  0.4707626  0.4646617  0.4583474  0.4518224  0.4450898  0.4381526  0.4310141  0.4236776  0.4161463  0.4084239  0.4005137  0.3924195  0.3841449  0.3756938  0.3670701  0.3582777
   35     1.0000 |   0.5361404  0.5360172  0.5356477  0.5350321  0.5341707  0.5330638  0.5317119  0.5301158  0.5282760  0.5261936  0.5238693  0.5213043  0.5184998  0.5154570  0.5121774  0.5086624  0.5049137  0.5009330  0.4967221  0.4922829  0.4876176  0.4827281  0.4776169  0.4722862  0.4667384  0.4609762  0.4550021  0.4488190  0.4424296  0.4358370  0.4290440  0.4220539  0.4148698  0.4074951  0.3999332  0.3921874  0.3842615  0.3761589  0.3678835  0.3594391  0.3508294
